Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason,Churn_Risk
7206-PQBBZ,Male,76,No,Yes,Yes,No,0,United States,California,Fontana,92336,34.136367,-117.460803,54586,Q3,1,7,11,Offer D,1,24.42,0,Yes,Fiber Optic,29,0,0,0,0,0,0,0,1,Two Year,1,Bank Withdrawal,70.2,834.7,0.0,0,268.62,1103.3200000000002,3,Stayed,No,29,2848,,,1.0
3798-EPWRR,Female,74,No,Yes,No,No,0,United States,California,Beverly Hills,90212,34.062095,-118.401508,11355,Q3,0,0,2,Offer E,1,19.09,0,Yes,DSL,30,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,43.95,85.1,0.0,0,38.18,123.28,5,Joined,No,55,4057,,,0.99
3345-JHUEO,Male,29,Yes,No,No,No,0,United States,California,Windsor,95492,38.527297,-122.810044,23701,Q3,0,0,4,,1,46.53,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,20.2,55.7,0.0,0,186.12,241.82,3,Stayed,No,45,4267,,,0.97
2625-TRCZQ,Female,21,Yes,No,Yes,No,0,United States,California,Auburn,95602,38.99003,-121.114408,18197,Q3,0,0,51,Offer B,0,0.0,0,Yes,DSL,42,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,49.65,2553.35,0.0,0,0.0,2553.35,3,Stayed,No,30,5528,,,0.96
1485-YDHMM,Male,49,No,No,Yes,Yes,1,United States,California,San Ardo,93450,35.996008,-120.85305,670,Q3,1,1,52,,1,11.3,1,Yes,Fiber Optic,10,0,1,0,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,93.25,4631.7,0.0,0,587.6,5219.3,3,Stayed,No,56,4740,,,0.94
5043-TRZWM,Female,32,No,No,No,No,0,United States,California,Los Angeles,90022,34.02381,-118.156582,68701,Q3,0,0,1,,1,7.11,0,Yes,Fiber Optic,26,0,0,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,75.55,75.55,0.0,0,7.11,82.66,5,Joined,No,34,3503,,,0.96
3071-VBYPO,Male,38,No,No,Yes,Yes,2,United States,California,Whittier,90604,33.929704,-118.01208,37887,Q3,1,1,3,Offer E,1,33.3,0,Yes,Fiber Optic,12,1,1,0,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,89.85,248.4,0.0,0,99.9,348.3,3,Joined,No,22,4648,,,0.93
6215-NQCPY,Male,53,No,No,No,No,0,United States,California,Yreka,96097,41.764869,-122.671316,9538,Q3,0,0,15,Offer D,1,10.12,1,Yes,Fiber Optic,15,1,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,99.7,1566.75,0.0,0,151.79999999999998,1718.55,3,Stayed,No,60,4157,,,0.97
7346-MEDWM,Female,48,No,No,No,No,0,United States,California,Cathedral City,92234,33.829583,-116.474131,43141,Q3,0,0,59,Offer B,1,31.23,1,Yes,Fiber Optic,16,0,1,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,83.25,4949.1,0.0,0,1842.57,6791.67,3,Stayed,No,32,4094,,,0.73
5955-EPOAZ,Female,40,No,No,No,No,0,United States,California,Livermore,94550,37.571748,-121.659562,75929,Q3,0,0,6,,1,43.19,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,20.95,109.5,0.0,0,259.14,368.64,3,Stayed,No,77,5554,,,0.9
9272-LSVYH,Male,23,Yes,No,No,No,0,United States,California,Courtland,95615,38.311609,-121.554034,699,Q3,0,0,10,,1,4.29,0,Yes,Fiber Optic,85,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,70.15,735.5,0.0,0,42.9,778.4,3,Stayed,No,78,3963,,,0.96
6339-YPSAH,Male,54,No,No,No,No,0,United States,California,Tehama,96090,40.021787,-122.127576,405,Q3,0,0,9,,1,1.85,0,Yes,Fiber Optic,22,0,0,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,73.8,704.3,0.0,50,16.650000000000002,770.9499999999999,3,Stayed,No,52,4895,,,0.95
1215-FIGMP,Male,27,Yes,No,No,No,0,United States,California,Los Angeles,90077,34.102084,-118.451629,10470,Q3,0,0,60,Offer B,1,42.88,1,Yes,Fiber Optic,52,0,1,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,89.9,5450.7,0.0,0,2572.8,8023.5,3,Stayed,No,35,6292,,,0.91
5351-QESIO,Male,64,No,No,No,Yes,2,United States,California,San Diego,92122,32.85723,-117.209774,34902,Q3,0,0,1,Offer E,0,0.0,0,Yes,Cable,17,0,0,0,0,0,0,0,1,Month-to-Month,0,Mailed Check,24.2,24.2,0.0,0,0.0,24.2,5,Joined,No,80,4276,,,0.97
9355-NPPFS,Female,70,No,Yes,No,No,0,United States,California,Fremont,94538,37.505768,-121.962472,56126,Q3,0,0,26,,1,19.21,0,Yes,Fiber Optic,15,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,78.8,2006.1,0.0,0,499.46,2505.56,3,Stayed,No,37,4509,,,0.8
6164-HXUGH,Female,40,No,No,Yes,Yes,1,United States,California,Raymond,93653,37.252057,-119.95783,972,Q3,1,1,6,Offer E,1,6.48,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.85,119.3,0.0,0,38.88,158.18,3,Stayed,No,31,5060,,,0.99
5950-AAAGJ,Male,19,Yes,No,No,No,0,United States,California,Playa Del Rey,90293,33.947305,-118.439841,11264,Q3,0,0,18,Offer D,1,2.26,1,Yes,Fiber Optic,73,0,0,0,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,84.3,1537.9,0.0,0,40.67999999999999,1578.5800000000002,3,Stayed,No,72,4612,,,0.94
0396-HUJBP,Female,34,No,No,No,No,0,United States,California,Gardena,90247,33.890853,-118.297967,47758,Q3,0,0,2,,1,49.91,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.3,44.4,0.0,0,99.82,144.22,3,Joined,No,43,3009,,,0.98
3945-GFWQL,Female,33,No,No,No,Yes,1,United States,California,San Jose,95113,37.333851,-121.891147,561,Q3,0,0,12,,1,5.16,0,Yes,DSL,16,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,44.55,480.6,18.21,0,61.92,524.3100000000001,3,Churned,Yes,89,4162,Price,Extra data charges,0.99
4367-NHWMM,Female,37,No,No,No,No,0,United States,California,Corte Madera,94925,37.924014,-122.511694,9038,Q3,0,0,1,,0,0.0,0,Yes,Cable,13,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,24.9,24.9,0.0,0,0.0,24.9,4,Joined,No,61,5318,,,0.96
1685-BQULA,Female,54,No,No,No,No,0,United States,California,La Quinta,92253,33.695532,-116.310571,23971,Q3,0,0,40,Offer B,1,2.83,1,Yes,Fiber Optic,22,0,1,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,93.4,3756.4,4.18,0,113.2,3865.42,3,Stayed,No,53,3819,,,0.96
0447-RXSGD,Male,39,No,No,No,No,0,United States,California,Monterey,93940,36.362741,-121.869685,32857,Q3,0,0,24,Offer C,1,25.68,1,Yes,Fiber Optic,6,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,99.65,2404.85,0.0,0,616.3199999999999,3021.17,3,Stayed,No,47,5207,,,0.98
7126-RBHSD,Female,53,No,No,Yes,No,0,United States,California,Lathrop,95330,37.80821,-121.308401,10834,Q3,1,1,17,Offer D,1,21.15,1,Yes,Fiber Optic,4,1,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,78.9,1348.95,0.0,0,359.54999999999995,1708.5,3,Stayed,No,38,2362,,,0.9
4374-YMUSQ,Male,64,No,No,No,No,0,United States,California,Lake Elsinore,92530,33.655421,-117.391751,38519,Q3,0,0,34,Offer C,1,22.41,1,Yes,Fiber Optic,13,1,1,1,1,1,1,1,1,One Year,0,Credit Card,116.25,3899.05,0.0,0,761.94,4660.99,3,Stayed,No,22,4022,,,0.98
2101-RANCD,Female,50,No,No,No,No,0,United States,California,El Dorado Hills,95762,38.684437,-121.055634,22028,Q3,0,0,55,,1,8.93,1,Yes,Fiber Optic,26,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,73.1,4144.9,0.0,0,491.15,4636.049999999999,4,Stayed,No,46,5832,,,0.95
8120-JDCAM,Male,42,No,No,Yes,Yes,1,United States,California,Vallejo,94589,38.161321,-122.271588,42209,Q3,1,1,4,,1,37.23,0,Yes,Fiber Optic,23,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,69.55,284.9,0.0,0,148.92,433.81999999999994,4,Stayed,No,44,3708,,,0.99
2233-TXSIU,Male,20,Yes,No,Yes,Yes,2,United States,California,Grass Valley,95945,39.194539,-120.988066,23990,Q3,1,1,17,,0,0.0,0,Yes,DSL,52,1,0,1,0,1,0,0,1,One Year,0,Credit Card,44.45,792.15,0.0,0,0.0,792.15,3,Stayed,No,73,3522,,,0.94
5934-RMPOV,Female,32,No,No,No,Yes,2,United States,California,Pescadero,94060,37.22565,-122.297533,2055,Q3,0,0,22,Offer D,1,33.73,1,Yes,Fiber Optic,19,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,84.75,1816.75,0.0,0,742.06,2558.81,3,Stayed,No,79,4240,,,0.99
1629-DQQVB,Female,19,Yes,No,No,No,0,United States,California,Keeler,93530,36.560498,-117.962461,71,Q3,0,0,14,,1,36.22,0,Yes,Cable,59,1,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,50.1,709.5,0.0,0,507.08,1216.58,3,Stayed,No,25,2331,,,0.97
4661-NJEUX,Male,42,No,No,No,No,0,United States,California,Portola Valley,94028,37.369709,-122.215844,6601,Q3,0,0,1,,1,3.23,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,20.05,20.05,0.0,0,3.23,23.28,3,Joined,No,52,5368,,,0.95
0793-TWELN,Female,27,Yes,No,No,No,0,United States,California,Los Angeles,90026,34.078991,-118.263804,73686,Q3,0,0,4,Offer E,1,6.5,1,Yes,Fiber Optic,73,1,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,80.15,319.85,0.0,0,26.0,345.85,3,Stayed,No,62,2841,,,0.98
6693-FRIRW,Male,61,No,No,No,No,0,United States,California,Newport Beach,92661,33.601309,-117.902304,4242,Q3,0,0,18,,1,7.56,0,Yes,Fiber Optic,20,0,1,1,0,1,1,1,1,Month-to-Month,0,Credit Card,101.3,1794.65,0.0,0,136.07999999999998,1930.73,3,Stayed,No,80,5948,,,0.97
4350-ZTLPI,Female,36,No,No,Yes,No,0,United States,California,Van Nuys,91401,34.178483,-118.431791,40376,Q3,1,1,53,Offer B,1,18.0,1,Yes,Fiber Optic,20,0,1,1,1,1,1,1,1,One Year,1,Bank Withdrawal,108.95,5718.2,0.0,0,954.0,6672.2,4,Stayed,No,36,4163,,,0.9
7018-WBJNK,Male,55,No,No,No,Yes,3,United States,California,San Fernando,91340,34.286131,-118.435969,33389,Q3,0,0,13,Offer D,1,31.93,0,Yes,Fiber Optic,22,0,0,0,0,1,0,0,0,Month-to-Month,1,Credit Card,78.3,1033.95,0.0,150,415.09,1599.04,3,Stayed,No,26,5566,,,0.98
8982-NHAVY,Male,23,Yes,No,No,No,0,United States,California,Littlerock,93543,34.505273,-117.955054,11198,Q3,0,0,27,Offer C,1,8.86,1,Yes,Fiber Optic,73,0,0,1,0,1,1,1,0,One Year,1,Bank Withdrawal,100.5,2673.45,0.0,70,239.21999999999997,2982.6699999999996,3,Stayed,No,50,5939,,,0.73
1028-FFNJK,Male,79,No,Yes,Yes,No,0,United States,California,Burbank,91504,34.213049,-118.317651,25882,Q3,1,1,30,Offer C,1,48.02,1,Yes,Fiber Optic,24,0,0,0,1,1,1,0,1,Month-to-Month,1,Bank Withdrawal,101.5,2917.65,0.0,0,1440.6,4358.25,5,Stayed,No,73,4828,,,0.9
4860-IJUDE,Male,34,No,No,No,No,0,United States,California,Ripon,95366,37.750778,-121.13238,12646,Q3,0,0,13,,1,30.06,0,Yes,Fiber Optic,5,1,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,73.75,956.65,0.0,0,390.78,1347.4299999999998,3,Stayed,No,78,2070,,,0.99
8617-ENBDS,Male,29,Yes,No,No,No,0,United States,California,Helendale,92342,34.757783,-117.33997,4948,Q3,0,0,3,,1,27.34,0,Yes,Fiber Optic,71,0,0,1,0,0,0,0,0,Month-to-Month,1,Credit Card,73.6,232.5,0.0,10,82.02,324.52,5,Joined,No,53,5510,,,0.96
7537-RBWEA,Female,19,Yes,No,No,No,0,United States,California,Petrolia,95558,40.274302,-124.210902,300,Q3,0,0,1,,0,0.0,0,Yes,Cable,52,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,25.15,25.15,0.0,0,0.0,25.15,5,Joined,No,45,3513,,,0.98
3797-FKOGQ,Male,31,No,No,No,Yes,2,United States,California,Canoga Park,91303,34.19829,-118.602203,23519,Q3,0,0,11,,1,5.84,1,Yes,Fiber Optic,10,0,0,0,0,0,1,1,0,Month-to-Month,0,Bank Withdrawal,86.2,893.2,0.0,30,64.24,987.44,5,Stayed,No,41,3157,,,0.99
2862-PFNIK,Male,47,No,No,No,Yes,3,United States,California,San Leandro,94578,37.704384,-122.126703,36568,Q3,0,0,1,,0,0.0,0,Yes,Cable,21,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,24.7,24.7,0.0,0,0.0,24.7,4,Joined,No,29,3518,,,0.97
2967-MXRAV,Male,29,Yes,No,Yes,No,0,United States,California,Los Angeles,90003,33.964131,-118.272783,58198,Q3,1,9,1,,1,43.57,0,No,,0,0,0,0,0,0,0,0,0,One Year,0,Mailed Check,18.8,18.8,0.0,0,43.57,62.370000000000005,3,Joined,No,51,5160,,,0.99
0670-ANMUU,Male,47,No,No,No,No,0,United States,California,Chino Hills,91709,33.942895,-117.725644,66754,Q3,0,0,71,,1,16.57,1,Yes,Fiber Optic,5,1,0,0,1,0,1,1,1,One Year,0,Credit Card,97.65,6687.85,0.0,0,1176.47,7864.320000000001,3,Stayed,No,37,5319,,,0.97
0239-OXEXL,Female,37,No,No,No,No,0,United States,California,Oakland,94619,37.787186,-122.14633,24518,Q3,0,0,46,,1,43.27,1,Yes,Fiber Optic,21,1,1,0,0,0,0,0,0,Month-to-Month,0,Credit Card,84.25,3847.6,0.0,100,1990.42,5938.02,4,Stayed,No,49,3509,,,0.94
9537-VHDTA,Female,42,No,No,No,Yes,3,United States,California,Corona,92879,33.893823,-117.531446,44875,Q3,0,0,1,,1,2.98,0,Yes,Cable,26,1,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,51.2,51.2,0.0,0,2.98,54.18,3,Joined,No,51,3699,,,0.95
8356-WUAOJ,Female,25,Yes,No,Yes,No,0,United States,California,Glendale,91205,34.13658,-118.245839,41390,Q3,1,7,1,Offer E,1,40.63,0,Yes,DSL,52,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,45.0,45.0,0.0,10,40.63,95.63,5,Joined,No,63,5669,,,0.94
9629-NHXFW,Female,58,No,No,Yes,Yes,2,United States,California,Downey,90241,33.940884,-118.128628,40152,Q3,1,6,1,,1,48.79,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.4,19.4,0.0,0,48.79,68.19,5,Joined,No,72,3160,,,0.95
1051-GEJLJ,Female,19,Yes,No,No,No,0,United States,California,San Gregorio,94074,37.331762,-122.341444,291,Q3,0,0,2,,1,27.17,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,19.5,27.55,0.0,0,54.34,81.89,5,Joined,No,74,4836,,,0.97
3247-MHJKM,Male,27,Yes,No,No,No,0,United States,California,Upland,91784,34.141146,-117.655583,23331,Q3,0,0,1,,1,42.15,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,20.2,20.2,0.0,0,42.15,62.349999999999994,3,Joined,No,72,3586,,,0.94
8547-NSBBO,Male,62,No,No,No,No,0,United States,California,San Pedro,90731,33.736387,-118.284363,58639,Q3,0,0,35,Offer C,1,39.87,1,Yes,Fiber Optic,23,1,1,1,1,0,0,0,0,Month-to-Month,1,Credit Card,96.75,3403.4,0.0,130,1395.4499999999998,4928.85,3,Stayed,No,37,5154,,,0.97
9445-ZUEQE,Male,33,No,No,Yes,Yes,1,United States,California,Buena Park,90621,33.874224,-117.993368,33528,Q3,1,1,27,Offer C,1,48.17,1,Yes,Fiber Optic,15,0,1,0,1,0,0,0,0,Month-to-Month,1,Credit Card,85.2,2151.6,0.0,30,1300.59,3482.19,3,Stayed,No,28,3796,,,0.99
5339-PXDVH,Male,43,No,No,No,No,0,United States,California,Clipper Mills,95930,39.562239,-121.14836,282,Q3,0,0,4,Offer E,1,31.57,1,Yes,Fiber Optic,18,1,0,0,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,90.65,367.95,0.0,0,126.28,494.23,3,Stayed,No,70,3559,,,0.97
3312-ZWLGF,Male,69,No,Yes,Yes,No,0,United States,California,Acton,93510,34.501452,-118.207862,7831,Q3,0,0,29,,1,10.55,1,Yes,Fiber Optic,2,0,0,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,79.3,2414.55,0.0,0,305.95000000000005,2720.5,5,Stayed,No,21,3172,,,0.97
8818-DOPVL,Female,65,No,Yes,No,No,0,United States,California,El Cerrito,94530,37.924838,-122.289145,23141,Q3,0,0,46,Offer B,1,41.17,1,Yes,Fiber Optic,30,0,1,1,0,1,1,1,1,Two Year,1,Bank Withdrawal,104.45,4863.85,36.78,0,1893.82,6720.890000000001,3,Stayed,No,76,4103,,,0.95
4063-EIKNQ,Male,33,No,No,Yes,Yes,2,United States,California,Canyon Country,91351,34.422519,-118.420717,59259,Q3,1,1,11,,1,15.73,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,20.95,267.35,18.17,0,173.03,422.21,3,Stayed,No,31,4075,,,0.89
2692-PFYTJ,Female,23,Yes,No,No,No,0,United States,California,Hercules,94547,37.991259,-122.214945,22479,Q3,0,0,1,,1,15.22,1,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,25.75,25.75,0.0,0,15.22,40.97,4,Joined,No,67,2569,,,0.98
5555-RNPGT,Male,61,No,No,No,Yes,3,United States,California,Bloomington,92316,34.059722,-117.39104,25995,Q3,0,0,10,Offer D,1,34.47,1,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,24.8,223.9,0.0,0,344.7,568.6,3,Stayed,No,36,5212,,,0.88
9050-IKDZA,Female,66,No,Yes,No,No,0,United States,California,Clovis,93611,36.917652,-119.593757,46858,Q3,0,0,2,,1,24.95,0,Yes,Fiber Optic,22,0,0,0,0,1,0,0,1,Two Year,0,Credit Card,81.5,162.55,0.0,0,49.9,212.45,4,Joined,No,59,4267,,,0.71
1197-BVMVG,Female,65,No,Yes,No,No,0,United States,California,Friant,93626,37.027663,-119.69056,1125,Q3,0,0,4,,1,4.29,1,Yes,Fiber Optic,7,0,0,0,0,0,0,0,1,Two Year,1,Bank Withdrawal,74.45,294.45,0.0,0,17.16,311.61,3,Stayed,No,50,4093,,,0.98
4859-ZSRDZ,Female,58,No,No,Yes,No,0,United States,California,Vacaville,95687,38.333133,-121.920151,63157,Q3,1,1,58,Offer B,0,0.0,0,Yes,Cable,11,0,0,1,1,1,1,1,1,Two Year,1,Credit Card,55.5,3166.9,0.0,0,0.0,3166.9,3,Stayed,No,69,4080,,,0.96
5671-UUNXD,Female,79,No,Yes,Yes,No,0,United States,California,Nicasio,94946,38.065359,-122.665566,607,Q3,1,1,50,,1,36.58,1,Yes,Fiber Optic,23,0,0,0,1,1,1,1,1,One Year,1,Bank Withdrawal,100.65,5189.75,0.0,0,1829.0,7018.75,3,Stayed,No,40,5791,,,0.97
2800-VEQXM,Female,48,No,No,No,No,0,United States,California,Lebec,93243,34.845861,-118.885163,1247,Q3,0,0,3,,1,12.5,0,Yes,Fiber Optic,4,0,0,1,0,0,0,0,1,Month-to-Month,1,Mailed Check,74.75,238.1,38.84,0,37.5,236.76,3,Joined,No,21,3319,,,0.73
6486-LHTMA,Female,67,No,Yes,Yes,No,0,United States,California,California City,93505,35.151491,-117.927597,8316,Q3,1,1,31,,1,44.26,1,Yes,Fiber Optic,22,0,0,1,0,1,0,0,1,One Year,1,Bank Withdrawal,90.7,2835.5,0.0,0,1372.06,4207.5599999999995,3,Stayed,No,34,2364,,,0.85
2604-IJPDU,Female,32,No,No,Yes,No,0,United States,California,Encino,91316,34.150354,-118.518292,27614,Q3,0,0,20,Offer D,1,28.57,0,Yes,Fiber Optic,15,1,1,0,1,1,0,0,1,Month-to-Month,1,Bank Withdrawal,96.55,1901.65,0.0,0,571.4,2473.05,3,Stayed,No,36,4382,,,0.85
8393-JMVMB,Male,34,No,No,No,No,0,United States,California,Thousand Oaks,91360,34.214054,-118.88109,42526,Q3,0,0,1,Offer E,1,29.15,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.45,19.45,0.0,0,29.15,48.599999999999994,3,Joined,No,48,2133,,,0.92
4083-BFNYK,Female,74,No,Yes,Yes,No,0,United States,California,Acton,93510,34.501452,-118.207862,7831,Q3,1,1,38,,1,49.82,1,Yes,Fiber Optic,27,1,1,0,0,0,1,1,0,One Year,0,Credit Card,95.0,3591.25,0.0,70,1893.16,5554.41,4,Stayed,No,71,5148,,,0.96
0917-EZOLA,Male,66,No,Yes,Yes,No,0,United States,California,Lakewood,90713,33.847755,-118.112532,27563,Q3,0,0,72,,1,6.03,1,Yes,Fiber Optic,2,0,1,1,0,1,1,0,1,Two Year,1,Bank Withdrawal,104.15,7689.95,0.0,0,434.16,8124.11,3,Churned,Yes,74,5925,Price,Extra data charges,0.95
5168-MSWXT,Male,26,Yes,No,Yes,Yes,3,United States,California,Essex,92332,34.9436,-115.287901,115,Q3,1,4,8,,1,22.14,0,Yes,Fiber Optic,82,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,94.75,759.55,0.0,0,177.12,936.67,5,Stayed,No,44,5505,,,0.98
2018-QKYGT,Male,19,Yes,No,Yes,Yes,3,United States,California,San Gabriel,91775,34.114772,-118.089431,23444,Q3,1,1,1,,1,36.32,0,Yes,Fiber Optic,85,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,81.05,81.05,0.0,0,36.32,117.37,5,Joined,No,27,4396,,,0.96
8050-WYBND,Female,55,No,No,No,Yes,2,United States,California,Whittier,90606,33.976678,-118.065875,32148,Q3,0,0,22,,0,0.0,0,Yes,DSL,29,0,0,1,0,1,1,1,1,One Year,1,Credit Card,49.45,1031.4,0.0,0,0.0,1031.4,3,Stayed,No,28,5941,,,0.99
7853-OETYL,Female,40,No,No,Yes,No,0,United States,California,West Covina,91790,34.066964,-117.937007,44099,Q3,1,2,4,Offer E,0,0.0,0,Yes,DSL,13,1,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,29.05,129.6,0.0,0,0.0,129.6,3,Stayed,No,35,3306,,,0.93
7239-HZZCX,Male,21,Yes,No,No,No,0,United States,California,Lancaster,93535,34.712708,-117.889656,57794,Q3,0,0,1,,1,29.33,0,No,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.75,19.75,0.0,0,29.33,49.08,3,Churned,Yes,91,4851,Competitor,Competitor made better offer,0.96
4116-IQRFR,Male,55,No,No,Yes,Yes,2,United States,California,Cressey,95312,37.420273,-120.66527,55,Q3,1,1,4,Offer E,1,16.68,1,No,,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,24.1,73.1,0.0,0,66.72,139.82,3,Stayed,No,21,4463,,,1.0
2018-PZKMU,Male,32,No,No,Yes,Yes,3,United States,California,Santa Ana,92701,33.748478,-117.858918,58157,Q3,1,10,9,Offer E,1,44.37,0,Yes,Fiber Optic,57,0,0,1,1,1,1,1,1,Month-to-Month,0,Bank Withdrawal,103.1,970.45,18.62,0,399.33,1351.16,4,Stayed,No,61,4171,,,0.9
7245-JMTTQ,Female,19,Yes,No,No,No,0,United States,California,Baldwin Park,91706,34.098275,-117.967399,76890,Q3,0,0,51,Offer B,1,43.79,1,Yes,Fiber Optic,82,0,1,1,1,1,1,1,1,One Year,1,Bank Withdrawal,111.5,5703.25,0.0,0,2233.29,7936.54,4,Stayed,No,47,4363,,,0.91
4686-UXDML,Female,24,Yes,No,No,No,0,United States,California,Cutler,93615,36.497895,-119.285484,5519,Q3,0,0,21,,1,24.86,1,Yes,Fiber Optic,48,0,1,0,0,1,1,1,1,Month-to-Month,1,Credit Card,99.85,1992.55,0.0,0,522.06,2514.6099999999997,3,Stayed,No,74,2113,,,0.98
8541-QVFKM,Female,22,Yes,No,No,No,0,United States,California,Long Beach,90807,33.830099,-118.182239,31556,Q3,0,0,8,,1,17.3,1,Yes,Fiber Optic,41,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,73.5,632.2,0.0,0,138.4,770.6,3,Stayed,No,61,5777,,,0.95
6994-KERXL,Male,51,No,No,No,No,0,United States,California,Avalon,90704,33.391181,-118.421305,3699,Q3,0,0,4,,1,17.7,0,Yes,DSL,22,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,55.9,238.5,0.0,0,70.8,309.3,3,Stayed,No,25,3545,,,0.87
3413-DHLPB,Male,57,No,No,Yes,Yes,1,United States,California,Oceano,93445,35.059695,-120.604741,7435,Q3,1,1,60,Offer B,1,2.83,1,Yes,Fiber Optic,19,0,1,0,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,103.75,5969.95,0.0,0,169.8,6139.75,4,Stayed,No,53,6237,,,0.97
4389-UEFCZ,Female,25,Yes,No,Yes,No,0,United States,California,Monte Rio,95462,38.471049,-123.015549,1537,Q3,0,0,72,,1,21.96,1,Yes,Fiber Optic,59,1,0,1,0,1,1,1,1,Two Year,1,Bank Withdrawal,105.5,7544.0,0.0,0,1581.12,9125.12,3,Stayed,No,62,5551,,,0.97
3365-SAIGS,Female,60,No,No,No,No,0,United States,California,Rancho Santa Fe,92067,33.012751,-117.200617,7615,Q3,0,0,17,,1,22.61,0,Yes,Fiber Optic,19,0,1,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,83.55,1329.15,0.0,0,384.37,1713.52,5,Stayed,No,59,5564,,,0.88
7929-DMBCV,Female,45,No,No,Yes,No,0,United States,California,Arroyo Grande,93420,35.176236,-120.483243,24499,Q3,1,6,20,Offer D,1,11.39,0,Yes,Fiber Optic,21,0,0,1,1,0,0,0,1,Month-to-Month,1,Mailed Check,81.0,1683.7,0.0,0,227.8,1911.5,3,Stayed,No,22,4741,,,0.74
4174-LPGTI,Female,49,No,No,Yes,No,0,United States,California,Beaumont,92223,33.946982,-116.977672,17721,Q3,1,1,41,,1,32.02,0,Yes,DSL,28,0,1,0,1,0,1,1,1,One Year,1,Bank Withdrawal,66.5,2728.6,0.0,0,1312.8200000000002,4041.42,3,Churned,Yes,65,2517,Other,Moved,0.93
